age,id,name,nation,overall,position,potential,team
27,170428,Antonios Petropoulos,Griechenland,72,ST,76,AEK Athens
30,170345,Wilson Tiago,Brasilien,72,ZDM ZM,72,Toluca
26,170084,Wayne Hennessey,Wales,72,TW,76,Wolverhampton
25,169978,Roy Beerens,Niederlande,72,RF,74,AZ
26,169641,Jamie O'Hara,England,72,ZM ZOM,75,Wolverhampton
23,169595,Danny Rose,England,72,LV LM,79,Sunderland
25,169527,Victor Anichebe,Nigeria,72,ST MS,77,Everton
27,168950,Sami Allagui,Tunesien,72,ST MS RM,76,Hertha BSC
26,168630,Mouhamadou Dabo,Frankreich,72,LV RV,78,Olympique Lyon
28,168297,Gianluca Curci,Italien,72,TW,76,Bologna
32,167974,Rudy Mater,Frankreich,72,RV RM,72,Valenciennes FC
23,167797,Nsue,Äquatorialguinea,72,RM RV,77,RCD Mallorca
31,166082,Jorge Henrique,Brasilien,72,ST ZOM,72,I. Porto Alegre
33,166073,Durval,Brasilien,72,IV,72,Santos
27,165816,Jonathan,Brasilien,72,RV RAV RM ZOM,78,Inter
27,165788,Leonardo Ulloa,Argentinien,72,ST,76,Brighton
26,165784,Darío Bottinelli,Argentinien,72,ZOM ZM,74,Coritiba
26,165736,David Wheater,England,72,IV RV,76,Bolton
24,165568,Mohammed Fellah,Norwegen,72,RF ZOM,77,Vålerenga
26,165429,Claudiu Keserü,Rumänien,72,ST MS,74,Angers SCO
28,165240,Fabien Camus,Tunesien,72,LM RM,75,ES Troyes
27,164878,Lior Refaelov,Israel,72,RF LF,73,Club Brugge
28,164853,Adam Federici,Australien,72,TW,74,Reading
30,164559,Chris Wondolowski,USA,72,ST,72,SJ Earthquakes
27,164467,Jamie Ward,Nordirland,72,LM RM ST,74,Derby County
33,164092,Lauro,Brasilien,72,L TW,72,Portuguesa
29,163990,Jacob Mulenga,Sambia,72,ST,72,FC Utrecht
27,163897,Tébar,Spanien,72,ZDM ZM IV,73,Girona CF
29,163407,Andrea Raggi,Italien,72,IV RV,75,AS Monaco
27,163209,Steven Naismith,Schottland,72,RM ST ZOM,74,Everton
29,163186,Guillaume Gillet,Belgien,72,RV,72,RSC Anderlecht
27,162949,Emiliano Armenteros,Argentinien,72,LM MS ZOM RM,76,CA Osasuna
27,162892,Chris Eagles,England,72,RM ZOM LM,73,Bolton
27,162886,Russell Martin,Schottland,72,RV IV,75,Norwich City
28,162473,Ross Turnbull,England,72,TW,74,Chelsea
30,162470,Josh Simpson,Kanada,72,LM LF RM,72,BSC Young Boys
28,162408,Otman Bakkal,Niederlande,72,ZOM ZM RF,74,Dynamo Moskau
29,162314,Peter Whittingham,England,72,ZM LM,73,Cardiff City
29,162245,Aristide Bancé,Burkina Faso,72,ST MS,72,FC Augsburg
27,162145,Tiberio Guarente,Italien,72,ZM ZDM,77,Bologna
27,161969,Nicola Pozzi,Italien,72,ST MS,75,Siena
28,161938,Mauro Boselli,Argentinien,72,ST MS,72,Palermo
29,161836,Luciano Becchio,Argentinien,72,ST,72,Norwich City
28,161832,Víctor,Spanien,72,ST MS,72,RCD Mallorca
29,161678,Víctor Hugo Montaño,Kolumbien,72,ST,72,Stade Rennais
28,160292,Ben Watson,England,72,ZM ZOM ZDM,75,Wigan Athletic
29,159583,Lanzarote,Spanien,72,RF LF,72,Sabadell FC
34,159283,Leandro Guerreiro,Brasilien,72,ZDM ZM,72,Cruzeiro
29,159167,Rafael Marques,Brasilien,72,IV,76,Atl. Mineiro
28,158855,Tobias Weis,Deutschland,72,ZDM ZM RM LM,75,1899 Hoffenheim
27,158800,Willem Janssen,Niederlande,72,ZM ZOM,74,FC Twente
27,158375,Nana Asare,Ghana,72,ZOM RM,73,FC Utrecht
29,158128,Daniele Mannini,Italien,72,RM LM ZM,72,Siena
30,158127,Mounir Obbadi,Frankreich,72,ZM ZDM,72,AS Monaco
29,158088,Pablo Álvarez,Argentinien,72,RV,72,Catania
30,157948,Leonardo,Brasilien,72,L ST,72,P. Campinas
30,157947,Zé Castro,Portugal,72,IV,72,RC Deportivo
31,157840,Engin Baytar,Türkei,72,ZOM LM RM,72,Galatasaray SK
29,157723,Mohammed Tchité,Ruanda,72,ST,72,Club Brugge
28,157716,Marco Russ,Deutschland,72,IV ZDM,74,Eint. Frankfurt
33,157687,Ricardo,Kap Verde,72,IV,72,Paços Ferreira
26,157665,Scott Dann,England,72,IV,74,Blackburn Rvrs
32,157434,Andrija Delibašić,Montenegro,72,ST,72,Rayo Vallecano
29,157295,Christian Valdez,Mexiko,72,ZM ZOM ZDM RM,73,Monarcas
30,157270,Toché,Spanien,72,ST,72,Panathinaikos
34,156986,Gennaro Sardo,Italien,72,RV RAV RM,72,Chievo Verona
33,156959,Ceará,Brasilien,72,RV,72,Cruzeiro
21,156623,Ibrahim Sissoko,Elfenbeinküste,72,LM RM ZM ZOM,78,Panathinaikos
31,156299,Shaun Barker,England,72,IV RV,72,Derby County
27,155979,Ross McCormack,Schottland,72,ST MS LF,73,Leeds United
32,154875,Costin Lazăr,Rumänien,72,ZDM ZM ZOM,72,PAOK
29,153608,Nikos Spyropoulos,Griechenland,72,LV LM,72,Chievo Verona
31,153087,Leonel Olímpio,Brasilien,72,ZDM ZM,72,Vit. Guimarães
26,152996,Per Ciljan Skjelbred,Norwegen,72,ZM ZOM ZDM,76,Hamburger SV
30,152866,Obina,Brasilien,72,ST,72,Bahia
28,152819,Fábio Santos,Brasilien,72,LV,74,Corinthians
30,152815,Rosinei,Brasilien,72,ZDM ZM,72,Atl. Mineiro
26,152536,Bradley Johnson,England,72,ZM,75,Norwich City
36,152469,Kelvin Davis,England,72,TW,72,Southampton
28,152065,Simon Poulsen,Dänemark,72,LV,75,Sampdoria
31,150746,DJ Campbell,England,72,ST,72,QPR
28,150594,Jérémy Perbet,Frankreich,72,ST,72,Villarreal CF
30,150468,Benoît Lesoimier,Frankreich,72,LM LF,72,Stade Brest
31,150267,Alexandros Tzorvas,Griechenland,72,TW,73,Genoa
28,149866,Maor Melikson,Israel,72,ZOM,75,Valenciennes FC
30,149667,Kevin Doyle,Republik Irland,72,ST RM MS,72,Wolverhampton
29,149165,Marco Biagianti,Italien,72,ZM ZDM,74,Catania
28,148564,Sławomir Peszko,Polen,72,LM RM,73,Wolverhampton
28,148403,Luíz Carlos,Brasilien,72,ZDM ZM,74,Paços Ferreira
29,147627,Dmitriy Torbinskiy,Russland,72,LM ZOM,72,Lokomotiv
37,147498,Roman Sharonov,Russland,72,IV,72,Rubin Kasan
39,147461,Dmitriy Loskov,Russland,72,ZM,72,Lokomotiv
29,146996,Rubén,Spanien,72,TW,75,Rayo Vallecano
30,146288,Vitolo,Spanien,72,ZDM ZM,72,Panathinaikos
29,146011,Ikechukwu Uche,Nigeria,72,ST RM MS,72,Villarreal CF
31,145269,Pedro Ríos,Spanien,72,RM RF LM,72,Levante UD
32,145257,Jaime,Spanien,72,TW,72,Real Valladolid
29,144050,Albert Bunjaku,Schweiz,72,ST MS LF ZOM,72,1. FC K'lautern
27,144010,Yekta Kurtuluş,Türkei,72,ZM LM LF ZDM,77,Galatasaray SK
25,143748,Aydın Yılmaz,Türkei,72,RF RM LF ZOM,77,Galatasaray SK
28,143746,Dániel Tőzsér,Ungarn,72,ZM ZOM ZDM LM,76,Genoa
42,143743,Faryd Mondragón,Kolumbien,72,TW,72,Freie Spieler
33,142101,Cláudio Maldonado,Chile,72,ZDM ZM,72,Corinthians
30,141284,Roland Juhász,Ungarn,72,IV,72,Freie Spieler
33,140222,Paulo Da Silva,Paraguay,72,IV,72,Pachuca
31,139862,Joris Marveaux,Frankreich,72,ZDM ZM,72,Montpellier HSC
28,139533,Alan Hutton,Schottland,72,RV,74,RCD Mallorca
33,139228,Miguel Sabah,Mexiko,72,ST MS,72,Guadalajara
31,138798,Germán Lux,Argentinien,72,TW,72,RC Deportivo
26,138698,Almen Abdi,Schweiz,72,ZOM ZM RM,75,Watford
29,138460,Roman Hubník,Tschechische Repub.,72,IV ZDM,75,Hertha BSC
31,138289,Chris Baird,Nordirland,72,ZDM RV,72,Fulham
29,138129,György Garics,Österreich,72,RV RM,72,Bologna
32,137815,Corrêa,Brasilien,72,ZDM ZM RV,72,Portuguesa
28,137449,Jan-Ingwer Callsen-Bracker,Deutschland,72,IV ZDM RV,73,FC Augsburg
32,137151,Cristian Raimondi,Italien,72,RV RM,72,Atalanta
31,136265,Kim Do Heon,"Korea, Republik",72,ZOM ZM RM ZDM,72,Suwon Bluewings
32,136124,Stefan Reisinger,Deutschland,72,ST MS RF RM,72,F. Düsseldorf
30,135819,Mainz,Spanien,72,IV,72,Granada CF
28,135576,Diego Barcellos,Brasilien,72,ZOM LF RF,76,CD Nacional
31,135294,Junior Cesar,Brasilien,72,L LV,72,Atl. Mineiro
31,135073,Rubinho,Brasilien,72,TW,73,Juventus
32,134963,Ángel,Spanien,72,RV,72,Betis Sevilla
29,134809,Malik Fathi,Deutschland,72,LV ZDM,72,1860 München
30,127689,Mimoun Azaouagh,Deutschland,72,ZOM ZM LM RM,72,1. FC K'lautern
29,122792,Benjamin De Ceulaer,Belgien,72,ST RM LM MS,72,KRC Genk
30,122361,Marco Donadel,Italien,72,ZDM ZM,72,Napoli
33,120309,Copa,Elfenbeinküste,72,TW,72,Sport. Lokeren
34,120202,Paulo Ferreira,Portugal,72,RV LV,72,Chelsea
32,116866,Geoffrey Dernis,Frankreich,72,ZOM RF,72,Stade Brest
32,115823,Mario Eggimann,Schweiz,72,IV,72,Hannover 96
38,111137,Martí,Spanien,72,ZM ZDM,72,RCD Mallorca
32,111010,Vicente,Spanien,72,ZOM LF LM ZM,72,Brighton
35,110852,De Lucas,Spanien,72,ZOM LM RM,72,Celta Vigo
32,110787,Borja,Spanien,72,ZDM ZM,72,Getafe CF
33,110368,Edu Albácar,Spanien,72,LV,72,Elche CF
37,110082,Pinto,Spanien,72,TW,72,FC Barcelona
34,110020,Pelegrín,Spanien,72,IV,72,Elche CF
32,108658,Marco Streller,Schweiz,72,ST MS,72,FC Basel
29,107320,Johan Audel,Frankreich,72,LM LF MS RM,72,VfB Stuttgart
30,105866,Cesare Bovo,Italien,72,IV LV RV,73,Genoa
29,54018,Peter Niemeyer,Deutschland,72,ZDM IV,75,Hertha BSC
29,53760,Sigamary Diarra,Mali,72,LM,72,AC Ajaccio
30,53353,Roger Johnson,England,72,IV,72,Wolverhampton
33,53074,Steffen Hofmann,Deutschland,72,ZOM RM,72,SK Rapid Wien
30,51910,Bruno Grougi,Frankreich,72,ZM,72,Stade Brest
30,51261,Boaz Myhill,Wales,72,TW,72,West Brom
33,50907,Cédric Hengbart,Frankreich,72,RV,72,AJ Auxerre
32,49684,Maik Franz,Deutschland,72,IV RV ZDM,72,Hertha BSC
29,49678,Jonathan Blondel,Belgien,72,ZDM,72,Club Brugge
32,49633,Andrea Dossena,Italien,72,LM LV LAV,72,Palermo
30,49192,Morten Nordstrand,Dänemark,72,ST MS,72,FC Nordsjælland
30,49076,Jermaine Jenas,England,72,ZM,72,QPR
32,47483,Valdo,Kap Verde,72,RM LM ST ZOM,72,Levante UD
32,46857,Morten Gamst Pedersen,Norwegen,72,LM RM ZM,72,Blackburn Rvrs
32,46736,Emiliano Moretti,Italien,72,LV IV,72,Genoa
30,46175,Markus Rosenberg,Schweden,72,ST MS,72,West Brom
35,45226,Dwayne De Rosario,Kanada,72,ST MS,72,D.C. United
30,45083,Steve von Bergen,Schweiz,72,IV RV,73,Palermo
30,45074,James McFadden,Schottland,72,LM ST,72,Motherwell
32,39943,Ji Sung Park,"Korea, Republik",72,ZM,72,QPR
33,29118,Shinji Ono,Japan,72,ZOM,72,Wanderers FC
36,22779,Jimmy Nielsen,Dänemark,72,TW,72,Sporting KC
31,19874,Dean Whitehead,England,72,ZM RM,72,Stoke City
35,19140,Paddy Kenny,Republik Irland,72,TW,72,Leeds United
34,19104,Clint Hill,England,72,IV,72,QPR
34,17964,Martin Petrov,Bulgarien,72,LM LF,72,RCD Espanyol
33,17146,Teemu Tainio,Finnland,72,ZDM ZM,72,Freie Spieler
34,16097,Nick Rimando,USA,72,TW,72,Real Salt Lake
32,13891,Titus Bramble,England,72,IV,72,Sunderland
33,11791,Sylvain Marchal,Frankreich,72,IV,72,SC Bastia
34,11576,Marchena,Spanien,72,IV ZDM,72,RC Deportivo
31,11381,Matt Gilks,Schottland,72,TW,72,Blackpool
31,10466,Stefan Ishizaki,Schweden,72,RM,72,IF Elfsborg
37,9722,Nicolai Stokholm,Dänemark,72,ZM ZDM RM,72,FC Nordsjælland
38,8798,Movilla,Spanien,72,ZM ZDM,72,Real Saragossa
39,8247,Palop,Spanien,72,TW,72,Sevilla FC
35,7674,Ferdinando Coppola,Italien,72,TW,72,Torino
35,5744,Eidur Gudjohnsen,Island,72,ST,72,Club Brugge
32,5440,Adama Coulibaly,Mali,72,IV,72,AJ Auxerre
34,4732,Jérémie Bréchet,Frankreich,72,IV,72,ES Troyes
36,3790,Nunes,Portugal,72,IV,72,RCD Mallorca
31,3395,Shaun Wright-Phillips,England,72,RM LM,72,QPR
33,3363,Wayne Bridge,England,72,LV,72,Brighton
30,3078,Nélson,Portugal,72,RV RF RM,72,Palermo
34,1983,Stéphane Grichting,Schweiz,72,IV LV,72,Grasshopper
33,1539,Matteo Ferrari,Italien,72,IV,72,Montreal Impact
32,1210,Massimo Donati,Italien,72,IV ZDM ZM ZOM,72,Palermo
22,215083,Maximiliano Urruti,Argentinien,71,ST,77,Portland
22,213260,Santiago Montoya,Kolumbien,71,ZOM LM ZM,77,Vasco da Gama
24,213061,Mu Kanazaki,Japan,71,RM ZOM LM,77,1. FC Nürnberg
20,212785,Vinícius Araújo,Brasilien,71,ST,84,Cruzeiro
27,212567,Yohei Kajiyama,Japan,71,ZOM ZM,75,Panathinaikos
26,212316,Dakson,Brasilien,71,ZOM MS,72,Vasco da Gama
20,212279,Alisson,Brasilien,71,ZOM,83,Cruzeiro
24,212183,Nacho,Spanien,71,LV LM,74,Rayo Vallecano
18,211368,Bruma,Portugal,71,RF LF,85,Sporting CP
21,211269,Guillermo Fernández,Argentinien,71,RM ZM LM,80,Boca Juniors
25,211119,Pedro Santos,Portugal,71,RF LF,78,Vitória FC
26,210359,Rafinha,Brasilien,71,ST,71,Ulsan Hyundai
23,209281,Yehya Al Shehri,Saudi-Arabien,71,LM ZOM RM,76,Al-Ettifaq
28,209126,Valdo Larrondo,Venezuela,71,IV,77,Freie Spieler
26,209103,Eduardo Sambenito,Paraguay,71,ST MS RF LF,76,Freie Spieler
27,209018,Baraka,Brasilien,71,ZDM ZM,72,P. Campinas
23,208949,Nawaf Al Abed,Saudi-Arabien,71,LM ZOM MS,76,Al-Hilal
23,208895,Cleber,Brasilien,71,IV,77,Corinthians
27,208716,Djakaridja Koné,Burkina Faso,71,ZDM IV,73,Evian Thonon FC
19,208022,Imoh Ezekiel,Nigeria,71,ST,81,Standard Liège
22,207882,Ronny,Brasilien,71,ZOM MS,77,Palmeiras
24,207738,Ananias,Brasilien,71,L ST,76,Palmeiras
24,207471,Franco Vázquez,Argentinien,71,ZOM LM MS,76,Rayo Vallecano
19,205995,Jetro Willems,Niederlande,71,LV,82,PSV
33,205707,Emerson,Brasilien,71,IV ZDM ZM,71,Livorno
21,205566,Alberto,Spanien,71,LV LM,80,Sevilla FC
23,205524,Rúben Ferreira,Portugal,71,LV,81,C. Funchal
24,205340,Marcelo,Brasilien,71,IV,77,Rio Ave FC
20,205185,Ilori,Portugal,71,IV,79,Sporting CP
26,205111,Gil,Brasilien,71,ZDM,74,Coritiba
19,205069,Bernat,Spanien,71,LM RM,79,Valencia CF
24,204977,Iván Piris,Paraguay,71,RV,74,Roma
20,204709,Diego Rubio,Chile,71,ST MS,80,Sporting CP
22,204240,Baptiste Reynet,Frankreich,71,TW,75,Dijon FCO
24,204120,Tomáš Vaclík,Tschechische Repub.,71,TW,77,Freie Spieler
20,204082,John Anthony Brooks,USA,71,IV LV ZDM,78,Hertha BSC
23,204032,Edenílson,Brasilien,71,RV ZM,77,Corinthians
21,203910,Anthony Knockaert,Frankreich,71,RM LM RF,79,Leicester City
25,203843,Damián Suárez,Uruguay,71,RV LV,75,Elche CF
27,203801,Francisco Silva,Chile,71,ZM ZDM ZOM,72,CA Osasuna
20,203633,Massimo Bruno,Belgien,71,RF RM,83,RSC Anderlecht
24,203613,Gilberto,Brasilien,71,L ST,78,Portuguesa
22,203446,Anouar Kali,Marokko,71,ZDM ZM,78,FC Utrecht
22,203376,Virgil van Dijk,Niederlande,71,IV,79,FC Groningen
20,203324,Rodrigo Caio,Brasilien,71,ZDM ZM IV,78,Sao Paulo
23,203280,Valère Germain,Frankreich,71,ST,80,AS Monaco
21,203187,Amidu Salifu,Ghana,71,ZDM ZM IV RM,76,Catania
22,203129,Fillipe Soutto,Brasilien,71,L ZM ZDM,81,Vasco da Gama
24,203108,Omar,Brasilien,71,TW,77,Bahia
20,203042,Jack Butland,England,71,TW,85,Birmingham City
21,202882,Thievy,Frankreich,71,ST LM,79,UD Las Palmas
23,202646,Alex Martínez,Spanien,71,LV,74,Betis Sevilla
25,202142,Nacho Cases,Spanien,71,ZM ZDM ZOM,77,Sporting Gijón
23,202115,Matthias Ostrzolek,Deutschland,71,LV LM,75,FC Augsburg
25,202054,Naldo,Brasilien,71,IV,77,Bologna
20,202053,Ryo Miyaichi,Japan,71,RF LF RM,83,Wigan Athletic
24,201949,Kim Ojo,Nigeria,71,ST,75,KRC Genk
22,201893,Recio,Spanien,71,ZM ZDM,76,Granada CF
24,201451,Sami,Guinea-Bissau,71,LF RF,78,C. Funchal
21,201359,Mohammed Abu,Ghana,71,ZDM ZM LM,80,FC Lorient
24,201329,Thomas Kind Bendiksen,Norwegen,71,ZOM RM,79,Tromsø IL
22,201118,Cédric,Portugal,71,RV,81,Sporting CP
26,200911,Bogdan Stancu,Rumänien,71,ST MS ZOM LF,76,Freie Spieler
23,200724,Nacho Fernández,Spanien,71,IV RV LV,74,Real Madrid
24,200588,Hong Jeong Ho,"Korea, Republik",71,IV ZDM,79,Jeju United FC
20,200454,Paco Alcácer,Spanien,71,ST MS,81,Getafe CF
25,200271,Salomão,Portugal,71,LF LM ZOM,78,RC Deportivo
23,200197,Nicolás Blandi,Argentinien,71,ST,82,Boca Juniors
20,200094,Magomed Ozdoev,Russland,71,ZDM,81,Lokomotiv
23,199873,Alex,Brasilien,71,ST,74,Botafogo
22,199852,Nicolai Jørgensen,Dänemark,71,LM MS,78,FC København
23,199829,Timor,Spanien,71,ZM ZDM LM ZOM,73,CA Osasuna
23,199739,Josué,Portugal,71,ZOM RF LF,78,Paços Ferreira
26,199614,Glynor Plet,Niederlande,71,ST,73,KRC Genk
23,199526,Balázs Megyeri,Ungarn,71,TW,78,Olympiakos CFP
20,199247,Álex Fernández,Spanien,71,ZM ZOM RM,76,RM Castilla
19,199189,Ross Barkley,England,71,ZOM ZM RM,84,Everton
23,199183,Kim Bo Kyung,"Korea, Republik",71,ZOM LM RM,79,Cardiff City
25,199179,Anselmo Ramon,Brasilien,71,ST,75,Cruzeiro
22,199157,Luna,Spanien,71,LV IV LF,77,RCD Mallorca
21,199069,Vincent Aboubakar,Kamerun,71,ST ZOM,75,Valenciennes FC
25,198914,Jan Hochscheidt,Deutschland,71,LM ZOM RM ZM,73,Erzgebirge Aue
22,198908,Isaac Cofie,Ghana,71,ZM ZDM RM,80,Chievo Verona
24,198902,Ronaldo Alves,Brasilien,71,IV,75,I. Porto Alegre
26,198877,Giovanni,Brasilien,71,TW,79,Atl. Mineiro
28,198863,Pablo Andrés González,Argentinien,71,RF ST,72,Novara
20,198704,Josh McEachran,England,71,ZM ZDM,83,Middlesbrough
22,198600,Jorge Enríquez,Mexiko,71,ZDM ZM,77,Guadalajara
27,198522,Paulão,Brasilien,71,IV,74,Cruzeiro
22,198420,Abdul Majeed Waris,Ghana,71,ST RF,79,Spartak Moskau
26,198317,Andrés José Túñez,Venezuela,71,IV,75,Celta Vigo
21,197681,Giannelli Imbula,Frankreich,71,ZDM ZM,85,EA Guingamp
22,197655,Sebastián Coates,Uruguay,71,IV,77,Liverpool
24,197238,Ibrahima Baldé,Senegal,71,ST,77,Kuban Krasnodar
23,197169,Dejan Lazarevic,Slowenien,71,RF LF RM ZOM,78,Modena
29,196948,Oscar Boniek García,Honduras,71,RM ZOM RF,71,Houston Dynamo
27,196946,Emilio Izaguirre,Honduras,71,LV LAV,73,Celtic
25,196220,József Varga,Ungarn,71,ZDM RV,75,Greuther Fürth
22,195365,Kevin Kampl,Slowenien,71,RM ZM LM,74,RB Salzburg
21,195363,Jeffrey Bruma,Niederlande,71,IV RV,77,Hamburger SV
27,195361,Javi López,Spanien,71,RV RM ZDM LV,72,RCD Espanyol
24,195258,Lukas Schmitz,Deutschland,71,LV LM ZDM,74,Werder Bremen
21,195093,Willian José,Brasilien,71,ST MS,82,Santos
28,195010,Yaroslav Godzyur,Ukraine,71,TW,72,Terek Grosny
25,194970,Ávine,Brasilien,71,LV,75,Bahia
22,194932,Andros Townsend,England,71,RM LM,79,QPR
23,194727,Diego Contento,Deutschland,71,LV,76,FC Bayern
23,194574,Marquinhos Gabriel,Brasilien,71,L ZOM ST,75,Bahia
26,194050,Max Grün,Deutschland,71,TW,74,Greuther Fürth
23,194022,André Almeida,Portugal,71,RV ZDM LV,78,SL Benfica
23,193942,Jack Colback,England,71,LV ZM ZDM,78,Sunderland
22,193895,Pavel Yakovlev,Russland,71,LF,80,Spartak Moskau
23,193796,Isma López,Spanien,71,LF MS LM,75,Athletic Bilbao
29,193562,Bill,Brasilien,71,ST,71,Coritiba
23,193475,Pape N'diaye Souaré,Senegal,71,LV LM,76,Stade Reims
23,193281,Boris Vukcevic,Deutschland,71,RM LM RF,76,1899 Hoffenheim
21,193198,Nemanja Gudelj,Serbien,71,ZM,77,NAC Breda
25,193075,Alessandro,Brasilien,71,TW,75,Vasco da Gama
24,193057,Charlison Benschop,Niederlande,71,ST,76,Stade Brest
26,193041,Keylor Navas,Costa Rica,71,TW,78,Levante UD
24,192767,Tongo Hamed Doumbia,Mali,71,ZDM ZM,77,Wolverhampton
24,192679,Escudero,Spanien,71,LV LM,75,Getafe CF
24,192647,Gaëtan Charbonnier,Frankreich,71,ST MS,75,Montpellier HSC
28,192593,Danijel Subašić,Kroatien,71,TW,76,AS Monaco
27,192512,Carlão,Brasilien,71,ST,73,SC Braga
23,192476,Fontàs,Spanien,71,IV LV ZDM,80,RCD Mallorca
25,192337,Papá Babacar Diawara,Senegal,71,ST MS,80,Sevilla FC
21,192123,Chris Wood,Neuseeland,71,ST,76,Leicester City
25,192094,Digão,Brasilien,71,IV,75,Fluminense
21,191388,Takashi Usami,Japan,71,LM ZOM RM,78,1899 Hoffenheim
30,191047,Sergio Escudero,Argentinien,71,IV LV,71,Coritiba
22,190852,Callum McManaman,England,71,RF LF MS,78,Wigan Athletic
23,190761,Tolgay Arslan,Deutschland,71,ZM ZOM ZDM MS,77,Hamburger SV
26,190671,Mike Frantz,Deutschland,71,RM ZM LM ZOM,74,1. FC Nürnberg
26,190670,Dominic Maroh,Slowenien,71,IV,74,1. FC Köln
20,190572,Laurens De Bock,Belgien,71,LV IV,75,Club Brugge
25,190523,Edgar Benítez,Paraguay,71,ST LF,73,Toluca
22,190497,Danny Hoesen,Niederlande,71,ST,76,Ajax
21,190461,Björn Sigurdarson,Island,71,ST RM,77,Wolverhampton
27,190432,Oier,Spanien,71,ZDM LV ZOM IV,74,CA Osasuna
25,190425,Mostafa Abdellaoue,Norwegen,71,ST MS,75,Vålerenga
27,190277,Eyong Enoh,Kamerun,71,ZDM ZM,73,Fulham
23,190264,Yago Falqué,Spanien,71,LM RM ZOM,81,UD Almería
26,190024,Fernandão,Brasilien,71,ST,72,Bahia
24,189736,Federico Casarini,Italien,71,ZM RM RF ZOM,81,Cagliari
23,189715,Marko Vejinović,Niederlande,71,ZM RF ST,76,Heracles Almelo
25,189468,Candeias,Portugal,71,RF LF,76,CD Nacional
22,189403,Nathan Baker,England,71,IV LV,77,Aston Villa
23,189272,Alexander Esswein,Deutschland,71,LM RM ST LF,77,1. FC Nürnberg
24,189248,Mohamed Amsif,Marokko,71,TW,73,FC Augsburg
27,189241,Gum,Brasilien,71,IV,74,Fluminense
23,189234,Marcel Risse,Deutschland,71,RM LM RF ZOM,76,1. FSV Mainz 05
24,189207,Jimmy Durmaz,Schweden,71,LF LM RM,76,Freie Spieler
25,189196,Caiuby,Brasilien,71,LM LF MS ST,76,FC Ingolstadt
22,189175,Frédéric Bulot,Frankreich,71,RM LM,77,Standard Liège
23,189077,Sercan Sararer,Türkei,71,RF LF ST RM,77,Greuther Fürth
28,189040,Rodnei,Brasilien,71,IV,75,RB Salzburg
29,188877,Masoud,Iran,71,ZOM MS LM ST,71,CA Osasuna
30,188585,Reneilwe Letsholonyane,Südafrika,71,ZM ZDM ZOM RM,71,Kaizer Chiefs
25,188370,Wallace,Brasilien,71,IV,75,Flamengo
22,188166,Matt Phillips,Schottland,71,LF RF,78,Blackpool
27,188157,Lex Immers,Niederlande,71,ZOM,72,Feyenoord
21,188071,Thomas Oar,Australien,71,LM,76,FC Utrecht
26,188070,Ronald Vargas,Venezuela,71,ZOM RF LF,74,RSC Anderlecht
24,188044,Alan,Brasilien,71,ST LF RF MS,79,RB Salzburg
25,188040,Léo,Brasilien,71,IV RV,76,Cruzeiro
30,188013,Júnior Díaz,Costa Rica,71,LV IV ZDM,71,1. FSV Mainz 05
23,187954,Airton,Brasilien,71,L ZDM IV RV,78,I. Porto Alegre
23,187898,Mervan Celik,Schweden,71,MS LF RF,77,Pescara
29,187764,Luis Ricardo,Brasilien,71,RV,71,Portuguesa
22,187548,Alan Gatagov,Russland,71,LM RM ZM ZOM,75,Dynamo Moskau
24,187350,Enrique Pérez,Mexiko,71,IV RV RAV,74,Monarcas
22,187339,Jiloan Hamad,Schweden,71,RM,76,Malmö FF
27,187205,Luis Fuentes,Mexiko,71,IV LV ZM RV,72,U.N.A.M.
23,187150,Will Buckley,England,71,RF LM RM LF,75,Brighton
25,186783,Albert Adomah,Ghana,71,RM RF,76,Bristol City
32,186747,Jámison Olave,Kolumbien,71,IV,71,NY Red Bulls
24,186595,Elliott Bennett,England,71,RM,74,Norwich City
25,186589,Ivan Radovanovic,Serbien,71,ZDM ZM,78,Atalanta
26,186504,Anton Putsila,Weißrussland,71,ZOM ST,74,Volga
25,186302,Elías Hernández,Mexiko,71,RM ZOM LM RF,76,Tigres
22,186116,Henri Lansbury,England,71,ZM RM ZOM,81,Nott'm Forest
28,185405,Dušan Kuciak,Slowakei,71,TW,75,L. Warszawa
25,185199,Sebastian Ribas,Uruguay,71,ST,75,AS Monaco
33,185146,Marco Sansovini,Italien,71,ST,71,La Spezia
25,185089,Elderson Echiéjilé,Nigeria,71,LV,75,SC Braga
24,185083,Luan,Brasilien,71,L ST LF,76,Cruzeiro
24,184999,Maurício,Brasilien,71,ZM LM ZDM,76,Terek Grosny
27,184664,Aurélien Collin,Frankreich,71,IV,72,Sporting KC
24,184482,Jem Karacan,Türkei,71,ZDM ZM,75,Reading
23,184417,Sergio Tejera,Spanien,71,ZM ZDM ZOM,76,RCD Espanyol
29,184328,Gabriele Perico,Italien,71,RV RAV IV,71,Cagliari
22,184220,Mikkel Diskerud,USA,71,ZM ZOM RM,78,Rosenborg BK
24,183987,Stefano Celozzi,Deutschland,71,RM RV LV,75,Eint. Frankfurt
28,183891,Daine Klate,Südafrika,71,LF LM RF ZOM,76,Orlando Pirates
27,183722,Vagner,Brasilien,71,TW,76,Estoril
26,183632,Robert Tesche,Deutschland,71,ZM ZDM,75,F. Düsseldorf
24,183606,Slobodan Rajković,Serbien,71,IV LV,75,Hamburger SV
